buy_pct_bullish_divergence,buy_pct_rsi_25,buy_pct_rsi_20,sell_pct_bearish_divergence,sell_pct_rsi_75,sell_pct_rsi_80,train_trades,test_trades,train_win_rate,test_win_rate,train_expectancy,test_expectancy,train_profit_factor,test_profit_factor,train_max_dd,test_max_dd,train_portfolio_return,test_portfolio_return,train_return_to_dd,test_return_to_dd,train_buy_count,test_buy_count,score
25.0,10.0,30.0,50.0,15.0,50.0,13,0,100.0,0.0,92.92,0.0,1207.93,0.0,0.0,0.0,5.94,-2.35,4.47,0.0,3,3,2995.3155
25.0,10.0,40.0,50.0,15.0,50.0,13,0,100.0,0.0,92.92,0.0,1207.93,0.0,0.0,0.0,5.94,-2.35,4.47,0.0,3,3,2995.3155
35.0,10.0,20.0,50.0,15.0,50.0,13,0,100.0,0.0,92.92,0.0,1207.93,0.0,0.0,0.0,5.94,-2.35,4.47,0.0,3,3,2995.3155
35.0,10.0,30.0,50.0,15.0,50.0,13,0,100.0,0.0,92.92,0.0,1207.93,0.0,0.0,0.0,5.94,-2.35,4.47,0.0,3,3,2995.3155
35.0,10.0,40.0,50.0,15.0,50.0,13,0,100.0,0.0,92.92,0.0,1207.93,0.0,0.0,0.0,5.94,-2.35,4.47,0.0,3,3,2995.3155
15.0,10.0,20.0,75.0,25.0,25.0,13,0,100.0,0.0,92.92,0.0,1207.93,0.0,0.0,0.0,5.81,-2.35,4.33,0.0,3,3,2994.202
15.0,10.0,30.0,75.0,25.0,25.0,13,0,100.0,0.0,92.92,0.0,1207.93,0.0,0.0,0.0,5.81,-2.35,4.33,0.0,3,3,2994.202
15.0,10.0,40.0,75.0,25.0,25.0,13,0,100.0,0.0,92.92,0.0,1207.93,0.0,0.0,0.0,5.81,-2.35,4.33,0.0,3,3,2994.202
25.0,10.0,20.0,75.0,25.0,25.0,13,0,100.0,0.0,92.92,0.0,1207.93,0.0,0.0,0.0,5.81,-2.35,4.33,0.0,3,3,2994.202
25.0,10.0,30.0,75.0,25.0,25.0,13,0,100.0,0.0,92.92,0.0,1207.93,0.0,0.0,0.0,5.81,-2.35,4.33,0.0,3,3,2994.202
25.0,10.0,40.0,75.0,25.0,25.0,13,0,100.0,0.0,92.92,0.0,1207.93,0.0,0.0,0.0,5.81,-2.35,4.33,0.0,3,3,2994.202
35.0,10.0,20.0,75.0,25.0,25.0,13,0,100.0,0.0,92.92,0.0,1207.93,0.0,0.0,0.0,5.81,-2.35,4.33,0.0,3,3,2994.202
35.0,10.0,30.0,75.0,25.0,25.0,13,0,100.0,0.0,92.92,0.0,1207.93,0.0,0.0,0.0,5.81,-2.35,4.33,0.0,3,3,2994.202
35.0,10.0,40.0,75.0,25.0,25.0,13,0,100.0,0.0,92.92,0.0,1207.93,0.0,0.0,0.0,5.81,-2.35,4.33,0.0,3,3,2994.202
15.0,10.0,20.0,75.0,15.0,25.0,13,0,100.0,0.0,92.92,0.0,1207.93,0.0,0.0,0.0,5.92,-2.35,4.24,0.0,3,3,2993.4765
15.0,10.0,30.0,75.0,15.0,25.0,13,0,100.0,0.0,92.92,0.0,1207.93,0.0,0.0,0.0,5.92,-2.35,4.24,0.0,3,3,2993.4765
15.0,10.0,40.0,75.0,15.0,25.0,13,0,100.0,0.0,92.92,0.0,1207.93,0.0,0.0,0.0,5.92,-2.35,4.24,0.0,3,3,2993.4765
25.0,10.0,20.0,75.0,15.0,25.0,13,0,100.0,0.0,92.92,0.0,1207.93,0.0,0.0,0.0,5.92,-2.35,4.24,0.0,3,3,2993.4765
25.0,10.0,30.0,75.0,15.0,25.0,13,0,100.0,0.0,92.92,0.0,1207.93,0.0,0.0,0.0,5.92,-2.35,4.24,0.0,3,3,2993.4765
25.0,10.0,40.0,75.0,15.0,25.0,13,0,100.0,0.0,92.92,0.0,1207.93,0.0,0.0,0.0,5.92,-2.35,4.24,0.0,3,3,2993.4765
35.0,10.0,20.0,75.0,15.0,25.0,13,0,100.0,0.0,92.92,0.0,1207.93,0.0,0.0,0.0,5.92,-2.35,4.24,0.0,3,3,2993.4765
35.0,10.0,30.0,75.0,15.0,25.0,13,0,100.0,0.0,92.92,0.0,1207.93,0.0,0.0,0.0,5.92,-2.35,4.24,0.0,3,3,2993.4765
35.0,10.0,40.0,75.0,15.0,25.0,13,0,100.0,0.0,92.92,0.0,1207.93,0.0,0.0,0.0,5.92,-2.35,4.24,0.0,3,3,2993.4765
15.0,10.0,20.0,50.0,15.0,25.0,13,0,100.0,0.0,92.61,0.0,1203.88,0.0,0.0,0.0,7.49,-2.35,5.26,0.0,3,3,2991.598
15.0,10.0,30.0,50.0,15.0,25.0,13,0,100.0,0.0,92.61,0.0,1203.88,0.0,0.0,0.0,7.49,-2.35,5.26,0.0,3,3,2991.598
15.0,10.0,40.0,50.0,15.0,25.0,13,0,100.0,0.0,92.61,0.0,1203.88,0.0,0.0,0.0,7.49,-2.35,5.26,0.0,3,3,2991.598
25.0,10.0,20.0,50.0,15.0,25.0,13,0,100.0,0.0,92.61,0.0,1203.88,0.0,0.0,0.0,7.49,-2.35,5.26,0.0,3,3,2991.598
25.0,10.0,30.0,50.0,15.0,25.0,13,0,100.0,0.0,92.61,0.0,1203.88,0.0,0.0,0.0,7.49,-2.35,5.26,0.0,3,3,2991.598
25.0,10.0,40.0,50.0,15.0,25.0,13,0,100.0,0.0,92.61,0.0,1203.88,0.0,0.0,0.0,7.49,-2.35,5.26,0.0,3,3,2991.598
35.0,10.0,20.0,50.0,15.0,25.0,13,0,100.0,0.0,92.61,0.0,1203.88,0.0,0.0,0.0,7.49,-2.35,5.26,0.0,3,3,2991.598
35.0,10.0,30.0,50.0,15.0,25.0,13,0,100.0,0.0,92.61,0.0,1203.88,0.0,0.0,0.0,7.49,-2.35,5.26,0.0,3,3,2991.598
35.0,10.0,40.0,50.0,15.0,25.0,13,0,100.0,0.0,92.61,0.0,1203.88,0.0,0.0,0.0,7.49,-2.35,5.26,0.0,3,3,2991.598
15.0,10.0,20.0,50.0,25.0,25.0,13,0,100.0,0.0,92.61,0.0,1203.88,0.0,0.0,0.0,7.11,-2.35,5.25,0.0,3,3,2991.537
15.0,10.0,30.0,50.0,25.0,25.0,13,0,100.0,0.0,92.61,0.0,1203.88,0.0,0.0,0.0,7.11,-2.35,5.25,0.0,3,3,2991.537
15.0,10.0,40.0,50.0,25.0,25.0,13,0,100.0,0.0,92.61,0.0,1203.88,0.0,0.0,0.0,7.11,-2.35,5.25,0.0,3,3,2991.537
25.0,10.0,20.0,50.0,25.0,25.0,13,0,100.0,0.0,92.61,0.0,1203.88,0.0,0.0,0.0,7.11,-2.35,5.25,0.0,3,3,2991.537
25.0,10.0,30.0,50.0,25.0,25.0,13,0,100.0,0.0,92.61,0.0,1203.88,0.0,0.0,0.0,7.11,-2.35,5.25,0.0,3,3,2991.537
25.0,10.0,40.0,50.0,25.0,25.0,13,0,100.0,0.0,92.61,0.0,1203.88,0.0,0.0,0.0,7.11,-2.35,5.25,0.0,3,3,2991.537
35.0,10.0,20.0,50.0,25.0,25.0,13,0,100.0,0.0,92.61,0.0,1203.88,0.0,0.0,0.0,7.11,-2.35,5.25,0.0,3,3,2991.537
35.0,10.0,30.0,50.0,25.0,25.0,13,0,100.0,0.0,92.61,0.0,1203.88,0.0,0.0,0.0,7.11,-2.35,5.25,0.0,3,3,2991.537
35.0,10.0,40.0,50.0,25.0,25.0,13,0,100.0,0.0,92.61,0.0,1203.88,0.0,0.0,0.0,7.11,-2.35,5.25,0.0,3,3,2991.537
15.0,10.0,20.0,50.0,35.0,25.0,13,0,100.0,0.0,92.61,0.0,1203.88,0.0,0.0,0.0,6.83,-2.35,5.18,0.0,3,3,2990.991
15.0,10.0,30.0,50.0,35.0,25.0,13,0,100.0,0.0,92.61,0.0,1203.88,0.0,0.0,0.0,6.83,-2.35,5.18,0.0,3,3,2990.991
15.0,10.0,40.0,50.0,35.0,25.0,13,0,100.0,0.0,92.61,0.0,1203.88,0.0,0.0,0.0,6.83,-2.35,5.18,0.0,3,3,2990.991
25.0,10.0,20.0,50.0,35.0,25.0,13,0,100.0,0.0,92.61,0.0,1203.88,0.0,0.0,0.0,6.83,-2.35,5.18,0.0,3,3,2990.991
25.0,10.0,30.0,50.0,35.0,25.0,13,0,100.0,0.0,92.61,0.0,1203.88,0.0,0.0,0.0,6.83,-2.35,5.18,0.0,3,3,2990.991
25.0,10.0,40.0,50.0,35.0,25.0,13,0,100.0,0.0,92.61,0.0,1203.88,0.0,0.0,0.0,6.83,-2.35,5.18,0.0,3,3,2990.991
35.0,10.0,20.0,50.0,35.0,25.0,13,0,100.0,0.0,92.61,0.0,1203.88,0.0,0.0,0.0,6.83,-2.35,5.18,0.0,3,3,2990.991
35.0,10.0,30.0,50.0,35.0,25.0,13,0,100.0,0.0,92.61,0.0,1203.88,0.0,0.0,0.0,6.83,-2.35,5.18,0.0,3,3,2990.991
35.0,10.0,40.0,50.0,35.0,25.0,13,0,100.0,0.0,92.61,0.0,1203.88,0.0,0.0,0.0,6.83,-2.35,5.18,0.0,3,3,2990.991
15.0,10.0,20.0,50.0,15.0,40.0,13,0,100.0,0.0,92.61,0.0,1203.88,0.0,0.0,0.0,6.47,-2.35,4.76,0.0,3,3,2987.649
15.0,10.0,30.0,50.0,15.0,40.0,13,0,100.0,0.0,92.61,0.0,1203.88,0.0,0.0,0.0,6.47,-2.35,4.76,0.0,3,3,2987.649
15.0,10.0,40.0,50.0,15.0,40.0,13,0,100.0,0.0,92.61,0.0,1203.88,0.0,0.0,0.0,6.47,-2.35,4.76,0.0,3,3,2987.649
25.0,10.0,20.0,50.0,15.0,40.0,13,0,100.0,0.0,92.61,0.0,1203.88,0.0,0.0,0.0,6.47,-2.35,4.76,0.0,3,3,2987.649
25.0,10.0,30.0,50.0,15.0,40.0,13,0,100.0,0.0,92.61,0.0,1203.88,0.0,0.0,0.0,6.47,-2.35,4.76,0.0,3,3,2987.649
25.0,10.0,40.0,50.0,15.0,40.0,13,0,100.0,0.0,92.61,0.0,1203.88,0.0,0.0,0.0,6.47,-2.35,4.76,0.0,3,3,2987.649
35.0,10.0,20.0,50.0,15.0,40.0,13,0,100.0,0.0,92.61,0.0,1203.88,0.0,0.0,0.0,6.47,-2.35,4.76,0.0,3,3,2987.649
35.0,10.0,30.0,50.0,15.0,40.0,13,0,100.0,0.0,92.61,0.0,1203.88,0.0,0.0,0.0,6.47,-2.35,4.76,0.0,3,3,2987.649
35.0,10.0,40.0,50.0,15.0,40.0,13,0,100.0,0.0,92.61,0.0,1203.88,0.0,0.0,0.0,6.47,-2.35,4.76,0.0,3,3,2987.649
15.0,15.0,20.0,50.0,35.0,40.0,11,0,100.0,0.0,89.99,0.0,989.88,0.0,0.0,0.0,6.68,-2.57,4.93,0.0,2,3,2545.1355
15.0,15.0,30.0,50.0,35.0,40.0,11,0,100.0,0.0,89.99,0.0,989.88,0.0,0.0,0.0,6.68,-2.57,4.93,0.0,2,3,2545.1355
15.0,15.0,40.0,50.0,35.0,40.0,11,0,100.0,0.0,89.99,0.0,989.88,0.0,0.0,0.0,6.68,-2.57,4.93,0.0,2,3,2545.1355
15.0,20.0,20.0,50.0,35.0,40.0,11,0,100.0,0.0,89.99,0.0,989.88,0.0,0.0,0.0,6.68,-2.57,4.93,0.0,2,3,2545.1355
15.0,20.0,30.0,50.0,35.0,40.0,11,0,100.0,0.0,89.99,0.0,989.88,0.0,0.0,0.0,6.68,-2.57,4.93,0.0,2,3,2545.1355
15.0,20.0,40.0,50.0,35.0,40.0,11,0,100.0,0.0,89.99,0.0,989.88,0.0,0.0,0.0,6.68,-2.57,4.93,0.0,2,3,2545.1355
25.0,15.0,20.0,50.0,35.0,40.0,11,0,100.0,0.0,89.99,0.0,989.88,0.0,0.0,0.0,6.68,-2.57,4.93,0.0,2,3,2545.1355
25.0,15.0,30.0,50.0,35.0,40.0,11,0,100.0,0.0,89.99,0.0,989.88,0.0,0.0,0.0,6.68,-2.57,4.93,0.0,2,3,2545.1355
25.0,15.0,40.0,50.0,35.0,40.0,11,0,100.0,0.0,89.99,0.0,989.88,0.0,0.0,0.0,6.68,-2.57,4.93,0.0,2,3,2545.1355
25.0,20.0,20.0,50.0,35.0,40.0,11,0,100.0,0.0,89.99,0.0,989.88,0.0,0.0,0.0,6.68,-2.57,4.93,0.0,2,3,2545.1355
25.0,20.0,30.0,50.0,35.0,40.0,11,0,100.0,0.0,89.99,0.0,989.88,0.0,0.0,0.0,6.68,-2.57,4.93,0.0,2,3,2545.1355
25.0,20.0,40.0,50.0,35.0,40.0,11,0,100.0,0.0,89.99,0.0,989.88,0.0,0.0,0.0,6.68,-2.57,4.93,0.0,2,3,2545.1355
35.0,15.0,20.0,50.0,35.0,40.0,11,0,100.0,0.0,89.99,0.0,989.88,0.0,0.0,0.0,6.68,-2.57,4.93,0.0,2,3,2545.1355
35.0,15.0,30.0,50.0,35.0,40.0,11,0,100.0,0.0,89.99,0.0,989.88,0.0,0.0,0.0,6.68,-2.57,4.93,0.0,2,3,2545.1355
35.0,15.0,40.0,50.0,35.0,40.0,11,0,100.0,0.0,89.99,0.0,989.88,0.0,0.0,0.0,6.68,-2.57,4.93,0.0,2,3,2545.1355
35.0,20.0,20.0,50.0,35.0,40.0,11,0,100.0,0.0,89.99,0.0,989.88,0.0,0.0,0.0,6.68,-2.57,4.93,0.0,2,3,2545.1355
35.0,20.0,30.0,50.0,35.0,40.0,11,0,100.0,0.0,89.99,0.0,989.88,0.0,0.0,0.0,6.68,-2.57,4.93,0.0,2,3,2545.1355
35.0,20.0,40.0,50.0,35.0,40.0,11,0,100.0,0.0,89.99,0.0,989.88,0.0,0.0,0.0,6.68,-2.57,4.93,0.0,2,3,2545.1355
15.0,15.0,20.0,50.0,25.0,50.0,11,0,100.0,0.0,89.99,0.0,989.88,0.0,0.0,0.0,6.37,-2.57,4.59,0.0,2,3,2542.431
15.0,15.0,30.0,50.0,25.0,50.0,11,0,100.0,0.0,89.99,0.0,989.88,0.0,0.0,0.0,6.37,-2.57,4.59,0.0,2,3,2542.431
15.0,15.0,40.0,50.0,25.0,50.0,11,0,100.0,0.0,89.99,0.0,989.88,0.0,0.0,0.0,6.37,-2.57,4.59,0.0,2,3,2542.431
15.0,20.0,20.0,50.0,25.0,50.0,11,0,100.0,0.0,89.99,0.0,989.88,0.0,0.0,0.0,6.37,-2.57,4.59,0.0,2,3,2542.431
15.0,20.0,30.0,50.0,25.0,50.0,11,0,100.0,0.0,89.99,0.0,989.88,0.0,0.0,0.0,6.37,-2.57,4.59,0.0,2,3,2542.431
15.0,20.0,40.0,50.0,25.0,50.0,11,0,100.0,0.0,89.99,0.0,989.88,0.0,0.0,0.0,6.37,-2.57,4.59,0.0,2,3,2542.431
25.0,15.0,20.0,50.0,25.0,50.0,11,0,100.0,0.0,89.99,0.0,989.88,0.0,0.0,0.0,6.37,-2.57,4.59,0.0,2,3,2542.431
25.0,15.0,30.0,50.0,25.0,50.0,11,0,100.0,0.0,89.99,0.0,989.88,0.0,0.0,0.0,6.37,-2.57,4.59,0.0,2,3,2542.431
25.0,15.0,40.0,50.0,25.0,50.0,11,0,100.0,0.0,89.99,0.0,989.88,0.0,0.0,0.0,6.37,-2.57,4.59,0.0,2,3,2542.431
25.0,20.0,20.0,50.0,25.0,50.0,11,0,100.0,0.0,89.99,0.0,989.88,0.0,0.0,0.0,6.37,-2.57,4.59,0.0,2,3,2542.431
25.0,20.0,30.0,50.0,25.0,50.0,11,0,100.0,0.0,89.99,0.0,989.88,0.0,0.0,0.0,6.37,-2.57,4.59,0.0,2,3,2542.431
25.0,20.0,40.0,50.0,25.0,50.0,11,0,100.0,0.0,89.99,0.0,989.88,0.0,0.0,0.0,6.37,-2.57,4.59,0.0,2,3,2542.431
35.0,15.0,20.0,50.0,25.0,50.0,11,0,100.0,0.0,89.99,0.0,989.88,0.0,0.0,0.0,6.37,-2.57,4.59,0.0,2,3,2542.431
35.0,15.0,30.0,50.0,25.0,50.0,11,0,100.0,0.0,89.99,0.0,989.88,0.0,0.0,0.0,6.37,-2.57,4.59,0.0,2,3,2542.431
35.0,15.0,40.0,50.0,25.0,50.0,11,0,100.0,0.0,89.99,0.0,989.88,0.0,0.0,0.0,6.37,-2.57,4.59,0.0,2,3,2542.431
35.0,20.0,20.0,50.0,25.0,50.0,11,0,100.0,0.0,89.99,0.0,989.88,0.0,0.0,0.0,6.37,-2.57,4.59,0.0,2,3,2542.431
35.0,20.0,30.0,50.0,25.0,50.0,11,0,100.0,0.0,89.99,0.0,989.88,0.0,0.0,0.0,6.37,-2.57,4.59,0.0,2,3,2542.431
35.0,20.0,40.0,50.0,25.0,50.0,11,0,100.0,0.0,89.99,0.0,989.88,0.0,0.0,0.0,6.37,-2.57,4.59,0.0,2,3,2542.431
15.0,10.0,20.0,50.0,35.0,40.0,12,0,100.0,0.0,82.41,0.0,988.92,0.0,0.0,0.0,6.13,-2.35,4.68,0.0,3,3,2495.906
15.0,10.0,30.0,50.0,35.0,40.0,12,0,100.0,0.0,82.41,0.0,988.92,0.0,0.0,0.0,6.13,-2.35,4.68,0.0,3,3,2495.906
15.0,10.0,40.0,50.0,35.0,40.0,12,0,100.0,0.0,82.41,0.0,988.92,0.0,0.0,0.0,6.13,-2.35,4.68,0.0,3,3,2495.906
25.0,10.0,20.0,50.0,35.0,40.0,12,0,100.0,0.0,82.41,0.0,988.92,0.0,0.0,0.0,6.13,-2.35,4.68,0.0,3,3,2495.906
25.0,10.0,30.0,50.0,35.0,40.0,12,0,100.0,0.0,82.41,0.0,988.92,0.0,0.0,0.0,6.13,-2.35,4.68,0.0,3,3,2495.906
25.0,10.0,40.0,50.0,35.0,40.0,12,0,100.0,0.0,82.41,0.0,988.92,0.0,0.0,0.0,6.13,-2.35,4.68,0.0,3,3,2495.906
35.0,10.0,20.0,50.0,35.0,40.0,12,0,100.0,0.0,82.41,0.0,988.92,0.0,0.0,0.0,6.13,-2.35,4.68,0.0,3,3,2495.906
35.0,10.0,30.0,50.0,35.0,40.0,12,0,100.0,0.0,82.41,0.0,988.92,0.0,0.0,0.0,6.13,-2.35,4.68,0.0,3,3,2495.906
35.0,10.0,40.0,50.0,35.0,40.0,12,0,100.0,0.0,82.41,0.0,988.92,0.0,0.0,0.0,6.13,-2.35,4.68,0.0,3,3,2495.906
15.0,10.0,20.0,50.0,25.0,50.0,11,0,100.0,0.0,72.7,0.0,799.7,0.0,0.0,0.0,5.81,-2.35,4.33,0.0,3,3,2056.422
15.0,10.0,30.0,50.0,25.0,50.0,11,0,100.0,0.0,72.7,0.0,799.7,0.0,0.0,0.0,5.81,-2.35,4.33,0.0,3,3,2056.422
15.0,10.0,40.0,50.0,25.0,50.0,11,0,100.0,0.0,72.7,0.0,799.7,0.0,0.0,0.0,5.81,-2.35,4.33,0.0,3,3,2056.422
25.0,10.0,20.0,50.0,25.0,50.0,11,0,100.0,0.0,72.7,0.0,799.7,0.0,0.0,0.0,5.81,-2.35,4.33,0.0,3,3,2056.422
25.0,10.0,30.0,50.0,25.0,50.0,11,0,100.0,0.0,72.7,0.0,799.7,0.0,0.0,0.0,5.81,-2.35,4.33,0.0,3,3,2056.422
25.0,10.0,40.0,50.0,25.0,50.0,11,0,100.0,0.0,72.7,0.0,799.7,0.0,0.0,0.0,5.81,-2.35,4.33,0.0,3,3,2056.422
35.0,10.0,20.0,50.0,25.0,50.0,11,0,100.0,0.0,72.7,0.0,799.7,0.0,0.0,0.0,5.81,-2.35,4.33,0.0,3,3,2056.422
35.0,10.0,30.0,50.0,25.0,50.0,11,0,100.0,0.0,72.7,0.0,799.7,0.0,0.0,0.0,5.81,-2.35,4.33,0.0,3,3,2056.422
35.0,10.0,40.0,50.0,25.0,50.0,11,0,100.0,0.0,72.7,0.0,799.7,0.0,0.0,0.0,5.81,-2.35,4.33,0.0,3,3,2056.422
15.0,10.0,20.0,50.0,35.0,50.0,10,0,100.0,0.0,65.39,0.0,653.87,0.0,0.0,0.0,5.73,-2.35,4.25,0.0,3,3,1720.266
15.0,10.0,30.0,50.0,35.0,50.0,10,0,100.0,0.0,65.39,0.0,653.87,0.0,0.0,0.0,5.73,-2.35,4.25,0.0,3,3,1720.266
15.0,10.0,40.0,50.0,35.0,50.0,10,0,100.0,0.0,65.39,0.0,653.87,0.0,0.0,0.0,5.73,-2.35,4.25,0.0,3,3,1720.266
25.0,10.0,20.0,50.0,35.0,50.0,10,0,100.0,0.0,65.39,0.0,653.87,0.0,0.0,0.0,5.73,-2.35,4.25,0.0,3,3,1720.266
25.0,10.0,30.0,50.0,35.0,50.0,10,0,100.0,0.0,65.39,0.0,653.87,0.0,0.0,0.0,5.73,-2.35,4.25,0.0,3,3,1720.266
25.0,10.0,40.0,50.0,35.0,50.0,10,0,100.0,0.0,65.39,0.0,653.87,0.0,0.0,0.0,5.73,-2.35,4.25,0.0,3,3,1720.266
35.0,10.0,20.0,50.0,35.0,50.0,10,0,100.0,0.0,65.39,0.0,653.87,0.0,0.0,0.0,5.73,-2.35,4.25,0.0,3,3,1720.266
35.0,10.0,30.0,50.0,35.0,50.0,10,0,100.0,0.0,65.39,0.0,653.87,0.0,0.0,0.0,5.73,-2.35,4.25,0.0,3,3,1720.266
35.0,10.0,40.0,50.0,35.0,50.0,10,0,100.0,0.0,65.39,0.0,653.87,0.0,0.0,0.0,5.73,-2.35,4.25,0.0,3,3,1720.266
15.0,15.0,20.0,50.0,35.0,50.0,9,0,100.0,0.0,70.32,0.0,632.87,0.0,0.0,0.0,6.26,-2.57,4.48,0.0,2,3,1709.5165
15.0,15.0,30.0,50.0,35.0,50.0,9,0,100.0,0.0,70.32,0.0,632.87,0.0,0.0,0.0,6.26,-2.57,4.48,0.0,2,3,1709.5165
15.0,15.0,40.0,50.0,35.0,50.0,9,0,100.0,0.0,70.32,0.0,632.87,0.0,0.0,0.0,6.26,-2.57,4.48,0.0,2,3,1709.5165
15.0,20.0,20.0,50.0,35.0,50.0,9,0,100.0,0.0,70.32,0.0,632.87,0.0,0.0,0.0,6.26,-2.57,4.48,0.0,2,3,1709.5165
15.0,20.0,30.0,50.0,35.0,50.0,9,0,100.0,0.0,70.32,0.0,632.87,0.0,0.0,0.0,6.26,-2.57,4.48,0.0,2,3,1709.5165
15.0,20.0,40.0,50.0,35.0,50.0,9,0,100.0,0.0,70.32,0.0,632.87,0.0,0.0,0.0,6.26,-2.57,4.48,0.0,2,3,1709.5165
25.0,15.0,20.0,50.0,35.0,50.0,9,0,100.0,0.0,70.32,0.0,632.87,0.0,0.0,0.0,6.26,-2.57,4.48,0.0,2,3,1709.5165
25.0,15.0,30.0,50.0,35.0,50.0,9,0,100.0,0.0,70.32,0.0,632.87,0.0,0.0,0.0,6.26,-2.57,4.48,0.0,2,3,1709.5165
25.0,15.0,40.0,50.0,35.0,50.0,9,0,100.0,0.0,70.32,0.0,632.87,0.0,0.0,0.0,6.26,-2.57,4.48,0.0,2,3,1709.5165
25.0,20.0,20.0,50.0,35.0,50.0,9,0,100.0,0.0,70.32,0.0,632.87,0.0,0.0,0.0,6.26,-2.57,4.48,0.0,2,3,1709.5165
25.0,20.0,30.0,50.0,35.0,50.0,9,0,100.0,0.0,70.32,0.0,632.87,0.0,0.0,0.0,6.26,-2.57,4.48,0.0,2,3,1709.5165
25.0,20.0,40.0,50.0,35.0,50.0,9,0,100.0,0.0,70.32,0.0,632.87,0.0,0.0,0.0,6.26,-2.57,4.48,0.0,2,3,1709.5165
35.0,15.0,20.0,50.0,35.0,50.0,9,0,100.0,0.0,70.32,0.0,632.87,0.0,0.0,0.0,6.26,-2.57,4.48,0.0,2,3,1709.5165
35.0,15.0,30.0,50.0,35.0,50.0,9,0,100.0,0.0,70.32,0.0,632.87,0.0,0.0,0.0,6.26,-2.57,4.48,0.0,2,3,1709.5165
35.0,15.0,40.0,50.0,35.0,50.0,9,0,100.0,0.0,70.32,0.0,632.87,0.0,0.0,0.0,6.26,-2.57,4.48,0.0,2,3,1709.5165
35.0,20.0,20.0,50.0,35.0,50.0,9,0,100.0,0.0,70.32,0.0,632.87,0.0,0.0,0.0,6.26,-2.57,4.48,0.0,2,3,1709.5165
35.0,20.0,30.0,50.0,35.0,50.0,9,0,100.0,0.0,70.32,0.0,632.87,0.0,0.0,0.0,6.26,-2.57,4.48,0.0,2,3,1709.5165
35.0,20.0,40.0,50.0,35.0,50.0,9,0,100.0,0.0,70.32,0.0,632.87,0.0,0.0,0.0,6.26,-2.57,4.48,0.0,2,3,1709.5165
15.0,15.0,20.0,75.0,35.0,25.0,9,0,100.0,0.0,70.32,0.0,632.87,0.0,0.0,0.0,6.22,-2.57,4.44,0.0,2,3,1709.1985
15.0,15.0,30.0,75.0,35.0,25.0,9,0,100.0,0.0,70.32,0.0,632.87,0.0,0.0,0.0,6.22,-2.57,4.44,0.0,2,3,1709.1985
15.0,15.0,40.0,75.0,35.0,25.0,9,0,100.0,0.0,70.32,0.0,632.87,0.0,0.0,0.0,6.22,-2.57,4.44,0.0,2,3,1709.1985
15.0,20.0,20.0,75.0,35.0,25.0,9,0,100.0,0.0,70.32,0.0,632.87,0.0,0.0,0.0,6.22,-2.57,4.44,0.0,2,3,1709.1985
15.0,20.0,30.0,75.0,35.0,25.0,9,0,100.0,0.0,70.32,0.0,632.87,0.0,0.0,0.0,6.22,-2.57,4.44,0.0,2,3,1709.1985
15.0,20.0,40.0,75.0,35.0,25.0,9,0,100.0,0.0,70.32,0.0,632.87,0.0,0.0,0.0,6.22,-2.57,4.44,0.0,2,3,1709.1985
25.0,15.0,20.0,75.0,35.0,25.0,9,0,100.0,0.0,70.32,0.0,632.87,0.0,0.0,0.0,6.22,-2.57,4.44,0.0,2,3,1709.1985
25.0,15.0,30.0,75.0,35.0,25.0,9,0,100.0,0.0,70.32,0.0,632.87,0.0,0.0,0.0,6.22,-2.57,4.44,0.0,2,3,1709.1985
25.0,15.0,40.0,75.0,35.0,25.0,9,0,100.0,0.0,70.32,0.0,632.87,0.0,0.0,0.0,6.22,-2.57,4.44,0.0,2,3,1709.1985
25.0,20.0,20.0,75.0,35.0,25.0,9,0,100.0,0.0,70.32,0.0,632.87,0.0,0.0,0.0,6.22,-2.57,4.44,0.0,2,3,1709.1985
25.0,20.0,30.0,75.0,35.0,25.0,9,0,100.0,0.0,70.32,0.0,632.87,0.0,0.0,0.0,6.22,-2.57,4.44,0.0,2,3,1709.1985
25.0,20.0,40.0,75.0,35.0,25.0,9,0,100.0,0.0,70.32,0.0,632.87,0.0,0.0,0.0,6.22,-2.57,4.44,0.0,2,3,1709.1985
35.0,15.0,20.0,75.0,35.0,25.0,9,0,100.0,0.0,70.32,0.0,632.87,0.0,0.0,0.0,6.22,-2.57,4.44,0.0,2,3,1709.1985
35.0,15.0,30.0,75.0,35.0,25.0,9,0,100.0,0.0,70.32,0.0,632.87,0.0,0.0,0.0,6.22,-2.57,4.44,0.0,2,3,1709.1985
35.0,15.0,40.0,75.0,35.0,25.0,9,0,100.0,0.0,70.32,0.0,632.87,0.0,0.0,0.0,6.22,-2.57,4.44,0.0,2,3,1709.1985
35.0,20.0,20.0,75.0,35.0,25.0,9,0,100.0,0.0,70.32,0.0,632.87,0.0,0.0,0.0,6.22,-2.57,4.44,0.0,2,3,1709.1985
35.0,20.0,30.0,75.0,35.0,25.0,9,0,100.0,0.0,70.32,0.0,632.87,0.0,0.0,0.0,6.22,-2.57,4.44,0.0,2,3,1709.1985
35.0,20.0,40.0,75.0,35.0,25.0,9,0,100.0,0.0,70.32,0.0,632.87,0.0,0.0,0.0,6.22,-2.57,4.44,0.0,2,3,1709.1985
15.0,15.0,20.0,75.0,15.0,40.0,9,0,100.0,0.0,70.32,0.0,632.87,0.0,0.0,0.0,5.95,-2.57,4.16,0.0,2,3,1706.972
