buy_threshold_1,buy_threshold_2,buy_threshold_3,sell_threshold_1,sell_threshold_2,sell_threshold_3,full_total_return_pct,full_benchmark_return_pct,full_excess_return_pct,full_max_drawdown_pct,full_final_equity,full_buys,full_sells,full_strategy_score,full_cagr_pct,full_benchmark_cagr_pct,train_total_return_pct,train_benchmark_return_pct,train_excess_return_pct,train_max_drawdown_pct,train_final_equity,train_buys,train_sells,train_strategy_score,train_cagr_pct,train_benchmark_cagr_pct,test_total_return_pct,test_benchmark_return_pct,test_excess_return_pct,test_max_drawdown_pct,test_final_equity,test_buys,test_sells,test_strategy_score,test_cagr_pct,test_benchmark_cagr_pct,robust_score
70.0,75.0,80.0,10.0,20.0,35.0,404.15837340132106,370.0501494768311,34.108223924490005,-65.9526481002974,504158.373401321,46,58,371.18204935117234,20.65406922430256,19.677088727559887,300.3511160236845,216.0207772795217,84.33033874416279,-65.9526481002974,400351.1160236845,31,44,267.37479197353576,26.0304864058867,21.15545826848697,10.030145775325462,42.357063392451934,-32.32691761712647,-46.262545692746194,110030.14577532544,12,10,-13.101127071047635,3.719397052263607,14.445861132594809,0.1082785693551029
80.0,85.0,90.0,10.0,15.0,30.0,873.661755274295,370.0501494768311,503.611605797464,-51.31481507111513,973661.7552742952,21,34,848.0043477387375,30.23194557890636,19.677088727559887,616.4768120560603,216.0207772795217,400.4560347765387,-51.31481507111513,716476.8120560603,17,21,590.8194045205028,38.87731637579428,21.15545826848697,-10.38957824827128,42.357063392451934,-52.74664164072321,-21.217825712856687,89610.42175172872,4,9,-20.998491104699625,-4.104536023127448,14.445861132594809,0.0965600623213838
70.0,80.0,85.0,15.0,20.0,25.0,892.3597512020848,370.0501494768311,522.3096017252537,-65.08321598096153,992359.7512020848,41,33,859.818143211604,30.519778446893085,19.677088727559887,596.621079803758,216.0207772795217,380.6003025242363,-65.08321598096153,696621.079803758,28,23,564.0794718132772,38.22788653763713,21.15545826848697,-1.900508018251868,42.357063392451934,-44.25757141070381,-41.87553933859324,98099.49198174811,11,7,-22.838277687548484,-0.7304173279288784,14.445861132594809,0.0940798839953713
65.0,70.0,85.0,15.0,25.0,35.0,277.36145598072807,370.0501494768311,-92.688693496103,-64.45919447936996,377361.4559807281,61,69,245.1318587410431,16.664886375130482,19.677088727559887,189.99050489386428,216.0207772795217,-26.03027238565741,-64.45919447936996,289990.5048938643,36,53,157.7609076541793,19.43091141482931,21.15545826848697,14.852872139966223,42.357063392451934,-27.50419125248571,-44.41597416348312,114852.87213996622,14,12,-7.355114941775337,5.43330957708581,14.445861132594809,0.0870638652043651
65.0,70.0,75.0,10.0,20.0,30.0,446.6778822374129,370.0501494768311,76.62773276058186,-71.58882932536275,546677.882237413,58,39,410.8834675747315,21.79326421895478,19.677088727559887,285.7578354447051,216.0207772795217,69.73705816518341,-71.58882932536275,385757.8354447051,30,26,249.9634207820237,25.25240019067003,21.15545826848697,11.2520198339215,42.357063392451934,-31.10504355853044,-47.96391255187905,111252.0198339215,8,9,-12.729936442018024,4.157951279701244,14.445861132594809,0.0675848882329472
80.0,85.0,90.0,10.0,20.0,30.0,834.6540327779492,370.0501494768311,464.6038833011181,-48.33174833305205,934654.0327779492,21,39,810.4881586114232,29.61539063444203,19.677088727559887,628.2534836886375,216.0207772795217,412.2327064091159,-48.33174833305205,728253.4836886375,17,26,604.0876095221115,39.2554483484006,21.15545826848697,-10.77429555323307,42.357063392451934,-53.13135894568501,-21.29325647350145,89225.70444676693,4,9,-21.4209237899838,-4.262039676653407,14.445861132594809,0.0622660059862965
70.0,80.0,90.0,10.0,15.0,25.0,925.9800982843794,370.0501494768311,555.9299488075484,-60.7241784555,1025980.0982843792,42,27,895.6180090566295,31.02547250371348,19.677088727559887,584.6679761079523,216.0207772795217,368.64719882843065,-60.7241784555,684667.9761079523,29,18,554.3058868802024,37.82945650298151,21.15545826848697,-1.3674279680576995,42.357063392451934,-43.72449136050963,-43.01595923543948,98632.5720319423,11,6,-22.87540758577744,-0.5246641483913739,14.445861132594809,0.034091454078998
65.0,70.0,90.0,10.0,15.0,35.0,329.0448025145466,370.0501494768311,-41.00534696228448,-63.1327903699754,429044.80251454655,56,53,297.4784073295589,18.41592234400697,19.677088727559887,224.1178913551178,216.0207772795217,8.097114075596096,-63.1327903699754,324117.8913551178,31,39,192.5514961701301,21.66774724705869,21.15545826848697,13.831681951981768,42.357063392451934,-28.525381440470166,-47.26634970479586,113831.68195198177,14,10,-9.801492900416164,5.074162682994499,14.445861132594809,0.0159479963596133
65.0,80.0,90.0,15.0,30.0,35.0,362.1981468140973,370.0501494768311,-7.852002662733753,-61.75267111574756,462198.1468140973,64,70,331.3218112562235,19.44332931103656,19.677088727559887,277.87718321400274,216.0207772795217,61.856405934481046,-61.75267111574756,377877.1832140028,43,53,247.00084765612897,24.82196615698995,21.15545826848697,7.033257486230493,42.357063392451934,-35.32380590622144,-37.91639554129414,107033.25748623048,17,14,-11.92494028441658,2.6308558968055618,14.445861132594809,-0.0063622163267709
70.0,80.0,85.0,25.0,30.0,35.0,364.35417972275343,370.0501494768311,-5.695969754077623,-60.038333368000416,464354.1797227535,47,81,334.33501303875323,19.507863356703048,19.677088727559887,303.1821962194984,216.0207772795217,87.1614189399767,-60.038333368000416,403182.1962194984,34,64,273.1630295354982,26.17868941629325,21.15545826848697,3.353158320908678,42.357063392451934,-39.00390507154326,-32.0405001093241,103353.15832090868,13,14,-12.667091733753372,1.268072183344393,14.445861132594809,-0.0332374350188668
70.0,80.0,90.0,10.0,15.0,20.0,1082.5505314118088,370.0501494768311,712.5003819349778,-61.75267111574756,1182550.531411809,39,18,1051.674195853935,33.203177467772306,19.677088727559887,698.715224836631,216.0207772795217,482.69444755710936,-61.75267111574756,798715.224836631,26,10,667.8388892787573,41.4170173613893,21.15545826848697,-3.8834144016108185,42.357063392451934,-46.24047779406276,-44.66569769550382,96116.58559838918,11,5,-26.21626324936273,-1.5018847845719496,14.445861132594809,-0.0485636337632509
65.0,80.0,90.0,10.0,15.0,20.0,923.8543551105078,370.0501494768311,553.8042056336767,-66.18493143819595,1023854.3551105078,55,18,890.7618893914098,30.99393559643464,19.677088727559887,579.6025262474421,216.0207772795217,363.5817489679205,-66.18493143819595,679602.5262474421,34,10,546.5100605283442,37.658860532929154,21.15545826848697,0.8589117758270204,42.357063392451934,-41.49815161662492,-49.17755908464125,100858.911775827,14,5,-23.729867766493605,0.3272895656541319,14.445861132594809,-0.0624178107220714
65.0,75.0,90.0,15.0,20.0,25.0,821.8843257412045,370.0501494768311,451.8341762643735,-63.55498846899905,921884.3257412044,64,33,790.106831506705,29.408606484779543,19.677088727559887,533.3759648920085,216.0207772795217,317.3551876124868,-63.55498846899905,633375.9648920085,40,23,501.598470657509,36.051012141686826,21.15545826848697,1.9139420503063496,42.357063392451934,-40.44312134214559,-48.564762872065806,101913.94205030634,15,7,-22.36843938572656,0.726961864840936,14.445861132594809,-0.0629208732415695
70.0,80.0,85.0,15.0,30.0,35.0,403.06885818666507,370.0501494768311,33.018708709834016,-61.243976146914406,503068.85818666505,45,70,372.4468701132079,20.623777992215462,19.677088727559887,322.9998581546688,216.0207772795217,106.9790808751471,-61.243976146914406,422999.8581546688,32,53,292.3778700812116,27.192509785096707,21.15545826848697,2.8979580020528584,42.357063392451934,-39.459105390399074,-33.33448482704172,102897.95800205284,13,14,-13.769284411468002,1.0974342146946148,14.445861132594809,-0.0707865126522926
70.0,80.0,85.0,10.0,15.0,25.0,921.5009256237244,370.0501494768311,551.4507761468933,-65.08321598096153,1021500.9256237242,40,27,888.9593176332436,30.958953220937268,19.677088727559887,568.6303727696975,216.0207772795217,352.6095954901758,-65.08321598096153,668630.3727696975,27,18,536.0887647792167,37.285672702118,21.15545826848697,-1.3681835646554674,42.357063392451934,-43.7252469571074,-43.01639577426677,98631.81643534452,11,6,-22.87638145178885,-0.5249552994743056,14.445861132594809,-0.0748982081803384
65.0,80.0,85.0,10.0,15.0,25.0,736.2843808334108,370.0501494768311,366.2342313565797,-67.81751558594149,836284.3808334108,55,27,702.37562304044,27.95318304218404,19.677088727559887,445.5237387915122,216.0207772795217,229.5029615119905,-67.81751558594149,545523.7387915122,34,18,411.6149809985415,32.7047251369662,21.15545826848697,4.089402096736161,42.357063392451934,-38.267661295715776,-47.3259843813546,104089.40209673616,15,6,-19.57359009394114,1.543082825494424,14.445861132594809,-0.0778218006898057
65.0,75.0,80.0,10.0,15.0,35.0,327.41038098818416,370.0501494768311,-42.639768488646894,-68.54785167558694,427410.3809881842,58,53,293.1364551503907,18.3634781579036,19.677088727559887,221.61332006769308,216.0207772795217,5.592542788171386,-68.54785167558694,321613.3200676931,34,39,187.3393942298996,21.51043792514877,21.15545826848697,13.481511335078244,42.357063392451934,-28.87555205737369,-47.233608850801154,113481.51133507823,15,10,-10.135293090322332,4.95055140794114,14.445861132594809,-0.0925871114075816
65.0,80.0,85.0,25.0,30.0,35.0,322.7151054044376,370.0501494768311,-47.33504407239343,-61.75267111574756,422715.1054044376,65,81,291.8387698465638,18.211827150781424,19.677088727559887,256.42595453500223,216.0207772795217,40.40517725548054,-61.75267111574756,356425.95453500224,44,64,225.5496189771285,23.611221225334923,21.15545826848697,7.215412594851367,42.357063392451934,-35.14165079760057,-36.80964346594424,107215.41259485135,17,14,-11.18940913812075,2.6975526485821355,14.445861132594809,-0.0944831064680131
65.0,75.0,80.0,15.0,25.0,35.0,305.8186247100428,370.0501494768311,-64.23152476678825,-65.00796415848384,405818.6247100429,63,69,273.3146426308009,17.653481652519943,19.677088727559887,212.3388258113516,216.0207772795217,-3.681951468170155,-65.00796415848384,312338.82581135153,39,53,179.83484373210962,20.9188829116977,21.15545826848697,12.936137947844006,42.357063392451934,-29.420925444607928,-44.8583424042422,112936.137947844,15,12,-9.493033254277094,4.757562677643534,14.445861132594809,-0.0988141441353445
65.0,75.0,90.0,15.0,25.0,30.0,564.9598117591576,370.0501494768311,194.9096622823265,-61.80626350017023,664959.8117591576,65,47,534.0566800090725,24.5936859568014,19.677088727559887,369.620987608312,216.0207772795217,153.60021032879027,-61.80626350017023,469620.98760831193,41,33,338.71785585822687,29.429895269915395,21.15545826848697,5.5417064165164565,42.357063392451934,-36.81535697593548,-44.51052515771322,105541.70641651646,16,10,-16.713556162340154,2.0820614847473218,14.445861132594809,-0.1009057232214445
70.0,80.0,85.0,10.0,15.0,30.0,728.7407152243068,370.0501494768311,358.6905657474757,-65.06275675459223,828740.7152243068,40,34,696.2093368470106,27.81868658748341,19.677088727559887,459.15999992598034,216.0207772795217,243.13922264645865,-65.06275675459223,559159.9999259803,27,21,426.6286215486842,33.25229098890665,21.15545826848697,0.3721556229141054,42.357063392451934,-41.98490776953783,-39.55235027606822,100372.15562291411,12,9,-19.404019515120005,0.1420228614624985,14.445861132594809,-0.1016341963938296
65.0,80.0,90.0,25.0,30.0,35.0,321.6780576049151,370.0501494768311,-48.37209187191593,-61.75267111574756,421678.0576049151,66,81,290.8017220470413,18.17813127197452,19.677088727559887,255.53218579808927,216.0207772795217,39.51140851856758,-61.75267111574756,355532.18579808925,45,64,224.6558502402155,23.55947079036007,21.15545826848697,7.21641838116498,42.357063392451934,-35.14064501128696,-36.80905067807711,107216.418381165,17,14,-11.188106957873574,2.697920726419123,14.445861132594809,-0.104534664082228
70.0,80.0,90.0,15.0,30.0,35.0,389.7035198769248,370.0501494768311,19.653370400093763,-59.40563394880568,489703.5198769248,47,70,360.000702902522,20.24739112698053,19.677088727559887,315.907017109327,216.0207772795217,99.8862398298053,-59.40563394880568,415907.017109327,34,53,286.2042001349242,26.834296085052056,21.15545826848697,2.898963788366493,42.357063392451934,-39.45809960408544,-33.33383432312147,102898.96378836648,13,14,-13.767953373194242,1.0978117609086846,14.445861132594809,-0.1421187972300535
65.0,70.0,90.0,15.0,30.0,35.0,235.2979849564322,370.0501494768311,-134.75216452039885,-61.75267111574756,335297.9849564322,60,70,204.42164939855843,15.075547017713632,19.677088727559887,163.03404400286357,216.0207772795217,-52.98673327665813,-61.75267111574756,263034.0440028636,35,53,132.1577084449898,17.50326661338999,21.15545826848697,14.513799836599972,42.357063392451934,-27.84326355585196,-42.10609733657076,114513.79983659998,14,14,-6.539248831685406,5.314279361383467,14.445861132594809,-0.1448470525987851
65.0,80.0,85.0,10.0,15.0,30.0,581.9136713598571,370.0501494768311,211.863521883026,-68.1876227050186,681913.6713598571,53,34,547.8198600073478,24.958287834199577,19.677088727559887,356.2034002546246,216.0207772795217,140.18262297510293,-68.1876227050186,456203.4002546247,32,21,322.1095889021153,28.80567545424615,21.15545826848697,5.582399476085875,42.357063392451934,-36.77466391636606,-43.81883764975139,105582.39947608588,15,9,-16.32701934878982,2.097097275316861,14.445861132594809,-0.1468076716889099
70.0,80.0,90.0,25.0,30.0,35.0,348.3915889260362,370.0501494768311,-21.65856055079485,-58.17942484808884,448391.5889260362,48,81,319.3018765019918,19.023650313731967,19.677088727559887,291.7776374297238,216.0207772795217,75.75686015020213,-58.17942484808884,391777.6374297239,35,64,262.6879250056794,25.57628736147824,21.15545826848697,3.3541641072222683,42.357063392451934,-39.00289928522967,-32.039841182782794,103354.16410722228,13,14,-12.66575648416913,1.2684487011666024,14.445861132594809,-0.1534072167433038
65.0,80.0,90.0,15.0,25.0,35.0,442.5709239898597,370.0501494768311,72.52077451302858,-61.75267111574756,542570.9239898596,64,69,411.6945884319858,21.68671458492661,19.677088727559887,328.6002432687023,216.0207772795217,112.5794659891806,-61.75267111574756,428600.2432687023,43,53,297.7239077108285,27.471830098363515,21.15545826848697,5.622436163054334,42.357063392451934,-36.7346272293976,-41.31515086343669,105622.43616305431,16,12,-15.035139268664013,2.111887046574968,14.445861132594809,-0.1535947129161989
65.0,70.0,90.0,15.0,20.0,35.0,325.3479937450714,370.0501494768311,-44.70215573175966,-62.95428485469235,425347.9937450714,58,60,293.8708513177252,18.297048140914374,19.677088727559887,230.85256711319047,216.0207772795217,14.83178983366878,-62.95428485469235,330852.5671131905,33,45,199.3754246858443,22.08577669116827,21.15545826848697,12.143876810541007,42.357063392451934,-30.213186581910925,-45.92059850125069,112143.876810541,14,11,-10.816422440084336,4.476180227933879,14.445861132594809,-0.1545595902533545
70.0,80.0,90.0,10.0,20.0,30.0,737.0418572040553,370.0501494768311,366.99170772722425,-60.72217968829969,837041.8572040553,43,39,706.6807673599054,27.96662881866812,19.677088727559887,512.1266851215512,216.0207772795217,296.1059078420295,-60.72217968829969,612126.6851215512,30,26,481.76559527740136,35.27889303186023,21.15545826848697,-1.4038457092784395,42.357063392451934,-43.76090910173038,-39.86979250580424,98596.15429072156,12,9,-21.33874196218056,-0.5386984221849134,14.445861132594809,-0.1705268451475345
65.0,75.0,90.0,10.0,15.0,25.0,776.585920773964,370.0501494768311,406.5357712971329,-66.40312946798421,876585.920773964,59,27,743.3843560399719,28.654054906530103,19.677088727559887,479.3837969007272,216.0207772795217,263.36301962120547,-66.40312946798421,579383.7969007272,35,18,446.1822321667351,34.04423922866238,21.15545826848697,3.521468827466712,42.357063392451934,-38.83559456498522,-49.742522546486455,103521.46882746671,14,6,-21.349792445776515,1.3310480231875088,14.445861132594809,-0.1893954203632513
65.0,70.0,75.0,20.0,25.0,30.0,399.998243465502,370.0501494768311,29.948093988670905,-68.13658912572676,499998.243465502,62,51,365.92994890263856,20.53809417469259,19.677088727559887,257.54111836059485,216.0207772795217,41.52034108107316,-68.13658912572676,357541.11836059485,34,37,223.47282379773148,23.67563933612009,21.15545826848697,10.607267949347188,42.357063392451934,-31.749795443104745,-45.91452924909133,110607.26794934718,10,10,-12.349996675198478,3.9269103793366567,14.445861132594809,-0.1930055376352495
65.0,80.0,85.0,15.0,30.0,35.0,336.8575601815143,370.0501494768311,-33.192589295316736,-63.92339006787915,436857.5601815144,64,70,304.89586514757474,18.66419888045474,19.677088727559887,256.7651856647254,216.0207772795217,40.74440838520368,-63.92339006787915,356765.1856647254,43,53,224.8034906307858,23.630834867489625,21.15545826848697,7.032251699916858,42.357063392451934,-35.32481169253508,-37.916978937905,107032.25169991686,17,14,-11.92623776903564,2.6304874298699543,14.445861132594809,-0.2448863173960662
65.0,80.0,85.0,10.0,20.0,25.0,769.8112580312139,370.0501494768311,399.7611085543829,-66.28649113784049,869811.2580312139,59,31,736.6680124622936,28.538257649221265,19.677088727559887,502.5831703973182,216.0207772795217,286.56239311779655,-66.28649113784049,602583.1703973182,38,22,469.439924828398,34.92482891321909,21.15545826848697,1.729271191661974,42.357063392451934,-40.62779220078996,-47.67993179204532,101729.27119166196,15,6,-22.11069470436069,0.657189065155217,14.445861132594809,-0.2450267307287863
65.0,70.0,85.0,15.0,30.0,35.0,227.13040890706645,370.0501494768311,-142.9197405697646,-64.307528063181,327130.40890706645,60,70,194.976644875476,14.746648882148715,19.677088727559887,156.22996099827273,216.0207772795217,-59.790816281248965,-64.307528063181,256229.9609982728,35,53,124.07619696668225,16.990778874659853,21.15545826848697,14.512884472030962,42.357063392451934,-27.844178920420973,-42.10656011072842,114512.88447203096,14,14,-6.540395583333247,5.31395773109693,14.445861132594809,-0.2475999374468277
70.0,75.0,85.0,15.0,25.0,30.0,675.8655102913272,370.0501494768311,305.8153608144961,-62.6195637457265,775865.5102913271,45,47,644.5557284184639,26.8443743123564,19.677088727559887,452.99426612703735,216.0207772795217,236.97348884751565,-62.6195637457265,552994.2661270374,30,33,421.6844842541741,33.00609925001234,21.15545826848697,1.4182079757708577,42.357063392451934,-40.93885541668108,-43.115341395756126,101418.20797577086,12,10,-20.139462722107204,0.539485222905034,14.445861132594809,-0.2488211212038342
65.0,70.0,85.0,25.0,30.0,35.0,213.00613170925368,370.0501494768311,-157.04401776757737,-62.33397372853669,313006.13170925365,62,81,181.83914484498533,14.160354519727704,19.677088727559887,151.38767107744636,216.0207772795217,-64.63310620207534,-62.33397372853669,251387.6710774464,37,64,120.22068421317802,16.619103133207602,21.15545826848697,14.25234559178925,42.357063392451934,-28.104717800662684,-40.80065748155352,114252.34559178924,15,14,-6.147983148987507,5.222347914005843,14.445861132594809,-0.2508912039289943
65.0,70.0,85.0,10.0,15.0,35.0,301.958277077289,370.0501494768311,-68.09187239954207,-66.73391996125943,401958.27707728895,55,53,268.5913170966593,17.52303717846346,19.677088727559887,203.3053207861828,216.0207772795217,-12.715456493338934,-66.73391996125943,303305.3207861828,30,39,169.93836080555303,20.32845689912573,21.15545826848697,13.83156335664415,42.357063392451934,-28.525500035807784,-47.26640464525668,113831.56335664415,14,10,-9.80163896598419,5.074120858290798,14.445861132594809,-0.2519427533304657
70.0,80.0,85.0,10.0,20.0,30.0,739.7443501068582,370.0501494768311,369.6942006300271,-65.06275675459223,839744.3501068582,41,39,707.212971729562,28.01451262803201,19.677088727559887,500.96682360786895,216.0207772795217,284.9460463283473,-65.06275675459223,600966.823607869,28,26,468.4354452305728,34.86440047345387,21.15545826848697,-1.4048514955920743,42.357063392451934,-43.76191488804401,-39.8704058982856,98595.14850440792,12,9,-21.34005444473487,-0.539086066648109,14.445861132594809,-0.2537386649780175
70.0,75.0,90.0,15.0,25.0,30.0,659.5891864799229,370.0501494768311,289.53903700309183,-61.57563776266011,759589.1864799228,45,47,628.8013675985928,26.53263179035241,19.677088727559887,449.2820078823104,216.0207772795217,233.2612306027888,-61.57563776266011,549282.0078823104,30,33,418.4941890009804,32.856767171553635,21.15545826848697,1.4187725365514048,42.357063392451934,-40.93829085590053,-43.11502473814696,101418.7725365514,12,10,-20.13873983252208,0.539699050137532,14.445861132594809,-0.278516883433535
65.0,70.0,90.0,10.0,25.0,35.0,272.2765970126018,370.0501494768311,-97.77355246422924,-61.75267111574756,372276.59701260185,60,67,241.40026145472805,16.481335811076757,19.677088727559887,190.32932078927385,216.0207772795217,-25.69145649024788,-61.75267111574756,290329.3207892738,35,52,159.45298523140005,19.454172585086265,21.15545826848697,13.796640276577431,42.357063392451934,-28.560423115874503,-45.73251420217169,113796.64027657744,14,11,-9.069616824508415,5.061803456494163,14.445861132594809,-0.2814168829976725
65.0,80.0,85.0,10.0,20.0,30.0,609.271422409172,370.0501494768311,239.22127293234092,-66.26295656332182,709271.422409172,58,39,576.1399441275112,25.5300715007714,19.677088727559887,400.6170638099718,216.0207772795217,184.5962865304501,-66.26295656332182,500617.0638099718,37,26,367.4855855283109,30.81698243997191,21.15545826848697,3.458330679598154,42.357063392451934,-38.89873271285378,-44.099362231757055,103458.33067959816,15,9,-18.59135043628037,1.3074313816552108,14.445861132594809,-0.2858815636243981
65.0,70.0,90.0,25.0,30.0,35.0,210.3416349493299,370.0501494768311,-159.70851452750117,-61.75267111574756,310341.6349493299,61,81,179.4652993914561,14.047137745088833,19.677088727559887,149.0926615745699,216.0207772795217,-66.92811570495181,-61.75267111574756,249092.66157456988,36,64,118.21632601669612,16.44085942283049,21.15545826848697,14.253351378102863,42.357063392451934,-28.10371201434907,-40.80013633786782,114253.35137810286,15,14,-6.146716790831047,5.222701813332353,14.445861132594809,-0.2862577970736162
65.0,75.0,85.0,15.0,25.0,30.0,534.3931522642027,370.0501494768311,164.3430027873717,-64.90721926040189,634393.1522642027,64,47,501.9395426340018,23.915052857982545,19.677088727559887,347.9333420302892,216.0207772795217,131.91256475076747,-64.90721926040189,447933.3420302891,40,33,315.4797324000882,28.41326977262475,21.15545826848697,5.541281011690513,42.357063392451934,-36.81578238076142,-44.51074881801955,105541.2810116905,16,10,-16.71409339731926,2.081904281828395,14.445861132594809,-0.3043553706075104
70.0,80.0,90.0,10.0,20.0,25.0,873.298189179061,370.0501494768311,503.2480397022299,-60.7241784555,973298.189179061,43,31,842.936099951311,30.226300656745096,19.677088727559887,599.9391512455599,216.0207772795217,383.9183739660382,-60.7241784555,699939.1512455598,30,22,569.5770620178099,38.33747649408892,21.15545826848697,-3.0834751300957697,42.357063392451934,-45.440538522547705,-43.25074163701085,96916.52486990424,11,6,-24.7088459486012,-1.1894885873678374,14.445861132594809,-0.3199186731913563
70.0,85.0,90.0,15.0,25.0,30.0,742.895054583559,370.0501494768311,372.844905106728,-49.08610127764968,842895.054583559,42,47,718.3520039447342,28.070166347373803,19.677088727559887,542.649570167843,216.0207772795217,326.6287928883213,-49.08610127764968,642649.570167843,30,33,518.1065195290181,36.38123055794538,21.15545826848697,-5.133013279638254,42.357063392451934,-47.49007667209019,-34.452924545015684,94866.98672036176,12,10,-22.35947555214609,-1.9931158719736164,14.445861132594809,-0.3537438862143047
65.0,75.0,90.0,10.0,15.0,20.0,872.1418931746222,370.0501494768311,502.0917436977911,-67.39355345938564,972141.8931746222,57,18,838.4451164449293,30.2083349858868,19.677088727559887,554.7467261929264,216.0207772795217,338.72594891340475,-67.39355345938564,654746.7261929264,33,10,521.0499494632336,36.80607455709384,21.15545826848697,1.1488099214464809,42.357063392451934,-41.208253471005456,-51.13117872074924,101148.80992144647,13,5,-24.41677943892814,0.4373667502874045,14.445861132594809,-0.3567867994883062
65.0,80.0,85.0,15.0,25.0,35.0,416.5703410115088,370.0501494768311,46.52019153467779,-64.10565424687411,516570.3410115088,63,69,384.5175138880718,20.99512880961527,19.677088727559887,307.8103523783344,216.0207772795217,91.78957509881272,-64.10565424687411,407810.3523783344,42,53,275.75752525489736,26.41910986089724,21.15545826848697,5.621430376740721,42.357063392451934,-36.735633015711215,-41.315709688059776,105621.43037674073,16,12,-15.036424467289166,2.1115155460313506,14.445861132594809,-0.3644361182251145
70.0,80.0,85.0,15.0,25.0,35.0,469.2353391463917,370.0501494768311,99.18518966956066,-61.30862248710879,569235.3391463917,45,69,438.5810279028373,22.36617246925652,19.677088727559887,364.3231071875517,216.0207772795217,148.30232990803003,-61.30862248710879,464323.1071875517,32,53,333.66879594399734,29.18522239885868,21.15545826848697,1.4263273208349636,42.357063392451934,-40.93073607161697,-36.65047858141277,101426.32732083496,13,12,-16.89891196987142,0.5425603517275279,14.445861132594809,-0.3645113762656098
65.0,75.0,80.0,15.0,20.0,35.0,338.7827830108568,370.0501494768311,-31.26736646597425,-66.26733928956222,438782.7830108568,62,60,305.6491133660757,18.72477618678936,19.677088727559887,240.60588120659963,216.0207772795217,24.58510392707793,-66.26733928956222,340605.88120659965,38,45,207.4722115618185,22.678780394153254,21.15545826848697,10.80187362585978,42.357063392451934,-31.55518976659216,-46.09852286183145,110801.87362585978,15,11,-12.247387805055943,3.9967330185324057,14.445861132594809,-0.3653919718253915
70.0,80.0,85.0,10.0,20.0,25.0,879.9690894438552,370.0501494768311,509.9189399670241,-65.08321598096153,979969.0894438552,41,31,847.4274814533744,30.329581268567264,19.677088727559887,590.4518299589699,216.0207772795217,374.4310526794482,-65.08321598096153,690451.82995897,28,22,557.9102219684892,38.02296595134595,21.15545826848697,-3.0841766787122027,42.357063392451934,-45.44124007116414,-43.25115242726301,96915.8233212878,11,6,-24.709752892343708,-1.18976186015729,14.445861132594809,-0.383039488078311
65.0,70.0,85.0,10.0,25.0,35.0,262.70601549381274,370.0501494768311,-107.34413398301832,-64.45919447936996,362706.0154938128,60,67,230.47641825412776,16.129767759186244,19.677088727559887,182.650902713689,216.0207772795217,-33.3698745658327,-64.45919447936996,282650.90271368896,35,52,150.421305474004,18.921371371518035,21.15545826848697,13.796276207238712,42.357063392451934,-28.560787185213226,-45.73268782001858,113796.27620723873,14,11,-9.07006770277058,5.061675036608815,14.445861132594809,-0.3880779604214832
65.0,75.0,85.0,15.0,20.0,25.0,756.7244196361953,370.0501494768311,386.67427015936426,-66.27962962237845,856724.4196361953,63,33,723.5846048250061,28.31229254834977,19.677088727559887,489.1377836400866,216.0207772795217,273.1170063605649,-66.27962962237845,589137.7836400867,39,23,455.9979688288974,34.41799209774925,21.15545826848697,1.9139420503063496,42.357063392451934,-40.44312134214559,-48.564762872065806,101913.94205030634,15,7,-22.36843938572656,0.726961864840936,14.445861132594809,-0.3895248820290851
65.0,80.0,90.0,20.0,30.0,35.0,359.20983548885664,370.0501494768311,-10.840313987974412,-61.75267111574756,459209.8354888567,64,75,328.33349993098284,19.353442224256547,19.677088727559887,286.5192394588486,216.0207772795217,70.49846217932688,-61.75267111574756,386519.2394588486,43,58,255.6429039009748,25.29359815302188,21.15545826848697,5.149251063692217,42.357063392451934,-37.20781232875972,-38.19118181041847,105149.2510636922,17,14,-13.946339841517018,1.9368678472766463,14.445861132594809,-0.3906066762266125
65.0,70.0,90.0,20.0,25.0,35.0,279.0199535055005,370.0501494768311,-91.03019597133056,-61.75267111574756,379019.9535055005,61,73,248.14361794762672,16.724281232667025,19.677088727559887,203.49891275432324,216.0207772795217,-12.521864525198453,-61.75267111574756,303498.9127543232,36,57,172.62257719644947,20.34126268716177,21.15545826848697,12.00251583007632,42.357063392451934,-30.35454756237561,-44.52457497184869,112002.51583007631,14,12,-10.259771655848024,4.4258449087893,14.445861132594809,-0.3965779955584319
65.0,70.0,80.0,10.0,15.0,35.0,303.70778371675004,370.0501494768311,-66.34236576008101,-69.33651660147284,403707.7837167501,57,53,269.03952541601365,17.58229110747509,19.677088727559887,193.47929482710512,216.0207772795217,-22.54148245241657,-69.33651660147284,293479.2948271051,31,39,158.8110365263687,19.66935609758005,21.15545826848697,13.713081382055805,42.357063392451934,-28.64398201039613,-47.37771489478436,113713.0813820558,12,10,-9.975776065336378,5.032322675398437,14.445861132594809,-0.422062757472403
65.0,75.0,80.0,25.0,30.0,35.0,247.4559174862379,370.0501494768311,-122.59423199059316,-63.71455972516964,347455.9174862379,66,81,215.59863762365308,15.552247902876882,19.677088727559887,181.7482100323532,216.0207772795217,-34.27256724716855,-63.71455972516964,281748.2100323531,42,64,149.89093016976832,18.85794437570168,21.15545826848697,11.9441152319693,42.357063392451934,-30.412948160482635,-41.767328463892895,111944.1152319693,16,14,-8.939548999977148,4.40503837061752,14.445861132594809,-0.431041256866528
